uriProposicao,tema
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439008,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439008,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439008,"Política, Partidos e Eleições"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439007,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439007,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438991,Turismo
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438991,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438957,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438956,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438956,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438944,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438944,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438944,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438943,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438943,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438943,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438874,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438873,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438873,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438841,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438841,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438835,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438835,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438835,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439204,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439277,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439277,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439277,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439277,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439146,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439146,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439146,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439147,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439147,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439149,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439215,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439215,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439200,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439162,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436657,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436657,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436657,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436671,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436671,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436702,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436702,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439313,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439313,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439344,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439344,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439344,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439345,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439345,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439347,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439349,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439349,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439348,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439348,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439353,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439450,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439450,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439452,Esporte e Lazer
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439452,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439454,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439454,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439455,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439456,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439456,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439456,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439457,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439457,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439457,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439497,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439497,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437318,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437318,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437318,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437866,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437866,Processo Legislativo e Atuação Parlamentar
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439357,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439357,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439389,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439428,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439428,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439493,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439706,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439706,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439733,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439370,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439370,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439527,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439549,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439550,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439551,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439637,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439642,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439642,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439644,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439699,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439699,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439709,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439711,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439711,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439712,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439712,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439740,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439808,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439809,"Ciência, Tecnologia e Inovação"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439809,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439835,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439835,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439836,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439836,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439836,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439837,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439647,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439647,Estrutura Fundiária
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438466,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438466,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439163,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439163,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439163,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439180,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439316,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439316,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439316,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439451,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439831,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439831,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439703,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439703,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439703,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439714,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439714,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439734,Esporte e Lazer
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439845,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439847,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439737,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439737,Relações Internacionais e Comércio Exterior
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439738,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439738,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439741,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439741,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439741,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439741,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439745,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439745,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439516,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439516,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439804,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439804,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439804,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439805,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439805,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439805,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439834,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439834,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439834,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439838,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439838,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439840,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439840,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439842,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439842,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439857,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439857,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439861,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439861,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439886,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439876,Processo Legislativo e Atuação Parlamentar
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439904,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439905,Esporte e Lazer
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439905,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439700,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439700,Processo Legislativo e Atuação Parlamentar
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439906,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439908,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439908,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439773,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439773,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439710,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439716,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439914,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439914,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439914,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439922,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439922,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439928,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439928,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439928,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439909,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439909,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439911,Defesa e Segurança
